index	l_pup_cent_x	l_pup_cent_y	l_pup_cent_z	l_pup_cent_val	l_pup_diam	l_pup_diam_val	l_gaze_dir_x	l_gaze_dir_y	l_gaze_dir_z	l_gaze_dir_val	r_pup_cent_x	r_pup_cent_y	r_pup_cent_z	r_pup_cent_val	r_pup_diam	r_pup_diam_val	r_gaze_dir_x	r_gaze_dir_y	r_gaze_dir_z	r_gaze_dir_val	gaze_pos_x	gaze_pos_y	gaze_pos_val	3d_gaze_pos_x	3d_gaze_pos_y	3d_gaze_pos_z	3d_gaze_pos_val	vts_time	seconds
120391717	30.99	-28.99	-35.75	0.0	3.3	0.0	-0.2591	-0.4944	0.8298	0.0																			0.0
120411717	31.0	-28.99	-35.75	0.0	3.3	0.0	-0.2598	-0.4953	0.829	0.0																			0.02
120431707	30.99	-29.0	-35.72	0.0	3.37	0.0	-0.2647	-0.5028	0.8229	0.0																			0.03999
120451707	30.99	-29.01	-35.71	0.0	3.36	0.0	-0.2642	-0.501	0.8242	0.0																			0.05999
120471697	30.98	-29.01	-35.71	0.0	3.37	0.0	-0.2639	-0.5	0.8249	0.0																			0.07998
120491697	30.99	-29.02	-35.69	0.0	3.36	0.0	-0.2663	-0.4967	0.8261	0.0	-34.29	-26.67	-35.11	0.0	3.87	0.0	-0.0841	-0.5083	0.8571	0.0									0.09998
120511687	30.98	-29.03	-35.68	0.0	3.33	0.0	-0.2678	-0.4955	0.8263	0.0																			0.11997
120531687	30.98	-29.03	-35.69	0.0	3.34	0.0	-0.2656	-0.4969	0.8262	0.0																			0.13997
120551677	30.97	-29.04	-35.68	0.0	3.31	0.0	-0.2627	-0.494	0.8288	0.0																			0.15996
120571677	30.97	-29.04	-35.69	0.0	3.35	0.0	-0.2625	-0.4952	0.8281	0.0																			0.17996
120591667	30.96	-29.04	-35.69	0.0	3.33	0.0	-0.262	-0.4931	0.8296	0.0																			0.19995
120611667	30.95	-29.05	-35.69	0.0	3.32	0.0	-0.2616	-0.4922	0.8302	0.0																			0.21995
120631657	31.21	-29.0	-35.78	0.0	3.5	0.0	-0.1952	-0.4757	0.8577	0.0																			0.23994
120651657	31.78	-28.88	-35.79	0.0	3.23	0.0	-0.1284	-0.4865	0.8642	0.0																			0.25994
120691647	32.16	-28.82	-35.81	0.0	3.37	0.0	-0.1294	-0.4524	0.8823	0.0																			0.29993
120711637	32.31	-28.85	-35.58	0.0	3.59	0.0	-0.1372	-0.4201	0.897	0.0																			0.31992
120731638	32.36	-28.92	-35.25	0.0	3.55	0.0	-0.1465	-0.4235	0.894	0.0																			0.339921
120751628	32.34	-28.94	-35.25	0.0	3.42	0.0	-0.1644	-0.4513	0.8771	0.0																			0.359911
120811617	32.17	-28.95	-35.39	0.0	3.96	0.0	-0.2524	-0.4622	0.8501	0.0																			0.4199
120851607	32.03	-28.92	-35.57	0.0	3.67	0.0	-0.2251	-0.5062	0.8325	0.0																			0.45989
120891598	32.07	-28.66	-35.7	0.0	3.3	0.0	-0.2025	-0.4847	0.8509	0.0																			0.499881
120911587	32.05	-28.59	-35.64	0.0	3.19	0.0	-0.1952	-0.4603	0.866	0.0																			0.51987
120931587	32.03	-28.58	-35.61	0.0	3.16	0.0	-0.1849	-0.4561	0.8705	0.0																		19992.0	0.53987
120951577	32.01	-28.59	-35.59	0.0	3.18	0.0	-0.1744	-0.4518	0.8749	0.0																		39982.0	0.55986
120991568	31.96	-28.66	-35.54	0.0	3.14	0.0	-0.1871	-0.4533	0.8715	0.0																		79973.0	0.599851
121051557	31.84	-28.72	-35.56	0.0	2.83	0.0	-0.2118	-0.4682	0.8579	0.0	-34.59	-26.4	-37.8	0.0														139962.0	0.65984
121071547	31.73	-28.78	-35.47	0.0	2.89	0.0	-0.2429	-0.4535	0.8575	0.0	-34.6	-26.5	-36.77	0.0	6.16	0.0	-0.2482	-0.7326	0.6338	0.0								159952.0	0.67983
121111538	31.65	-28.79	-35.5	0.0	3.19	0.0	-0.2149	-0.4393	0.8723	0.0																		199943.0	0.719821
121131537	31.58	-28.79	-35.6	0.0	3.37	0.0	-0.1829	-0.4419	0.8782	0.0																		219942.0	0.73982
121151527	31.56	-28.8	-35.62	0.0	3.43	0.0	-0.1754	-0.4486	0.8764	0.0																		239932.0	0.75981
121171527	31.55	-28.81	-35.62	0.0	3.43	0.0	-0.1774	-0.4593	0.8704	0.0																		259932.0	0.77981
121191517	31.55	-28.84	-35.58	0.0	3.34	0.0	-0.1982	-0.4765	0.8566	0.0																		279922.0	0.7998
121211517	31.54	-28.88	-35.54	0.0	3.39	0.0	-0.2131	-0.5042	0.8369	0.0																		299922.0	0.8198
121251507											-34.72	-26.6	-37.49	0.0	6.65	0.0	-0.4567	-0.8282	0.3248	0.0								339912.0	0.85979
121291497	31.51	-28.96	-35.51	0.0	3.23	0.0	-0.2153	-0.5208	0.8261	0.0	-34.77	-26.66	-37.8	0.0	6.22	0.0	-0.5125	-0.8261	0.2343	0.0								379902.0	0.89978
121311487	31.48	-29.04	-35.48	0.0	3.1	0.0	-0.2048	-0.5176	0.8308	0.0																		399892.0	0.91977
121331487	31.47	-29.08	-35.47	0.0	3.04	0.0	-0.2037	-0.5209	0.8289	0.0																		419892.0	0.93977
121351477	31.45	-29.13	-35.5	0.0	3.04	0.0	-0.2018	-0.5222	0.8286	0.0																		439882.0	0.95976
121371477	31.44	-29.18	-35.55	0.0	3.1	0.0	-0.2132	-0.533	0.8189	0.0																		459882.0	0.97976
121391468											-34.64	-27.03	-38.1	0.0														479873.0	0.999751
121411467	31.65	-29.33	-35.23	0.0	2.92	0.0	-0.215	-0.5328	0.8185	0.0																		499872.0	1.01975
121431457											-34.46	-26.96	-38.22	0.0														519862.0	1.03974
121631408	31.79	-27.36	-35.54	0.0	4.51	0.0	0.1078	-0.6087	0.786	0.0																		719843.0	1.239691
121651408	31.84	-26.7	-35.49	0.0	3.62	0.0	-0.0303	-0.1957	0.9802	0.0	-34.48	-24.92	-36.03	0.0	6.88	0.0	-0.558	-0.6514	0.5141	0.0								739843.0	1.259691
121671398	31.88	-26.51	-35.39	0.0	3.5	0.0	-0.0632	-0.0225	0.9977	0.0	-34.35	-24.32	-35.21	0.0	5.65	0.0	-0.3325	-0.2914	0.8969	0.0								759833.0	1.279681
121691398	31.93	-26.52	-35.28	0.0	3.6	0.0	-0.0662	0.0648	0.9957	0.0	-34.28	-24.16	-34.77	0.0	4.54	0.0	-0.1348	-0.0141	0.9908	0.0	0.5414	0.5881	0.0	-36.05	-16.55	309.77	0.0	779833.0	1.299681
121711389	31.99	-26.6	-35.17	0.0	3.64	0.0	-0.0613	0.0947	0.9936	0.0	-34.23	-24.18	-34.5	0.0	4.1	0.0	-0.068	0.0637	0.9957	0.0	0.5182	0.5227	0.0	-23.64	2.19	311.56	0.0	799824.0	1.319672
121731388	32.03	-26.64	-35.12	0.0	3.65	0.0	-0.0576	0.105	0.9928	0.0	-34.19	-24.21	-34.37	0.0	3.89	0.0	-0.0416	0.0859	0.9954	0.0	0.5051	0.4414	0.0	-88.63	142.97	1719.23	0.0	819823.0	1.339671
121751378	32.08	-26.69	-35.06	0.0	3.63	0.0	-0.0525	0.1064	0.9929	0.0	-34.17	-24.23	-34.3	0.0	3.8	0.0	-0.0326	0.0956	0.9949	0.0	0.5006	0.4308	0.0	-111.65	237.3	2551.19	0.0	839813.0	1.359661
121771378	32.11	-26.71	-35.03	0.0	3.63	0.0	-0.0486	0.1077	0.993	0.0	-34.16	-24.26	-34.23	0.0	3.75	0.0	-0.028	0.1008	0.9945	0.0	0.4981	0.4262	0.0	-112.3	277.35	2852.32	0.0	859813.0	1.379661
121791369	32.13	-26.73	-35.01	0.0	3.62	0.0	-0.0458	0.1049	0.9934	0.0	-34.14	-24.28	-34.19	0.0	3.73	0.0	-0.0252	0.1018	0.9945	0.0	0.4963	0.4264	0.0	-112.87	299.89	3094.82	0.0	879804.0	1.399652
121811368	32.16	-26.75	-34.98	0.0	3.62	0.0	-0.042	0.1041	0.9937	0.0	-34.13	-24.29	-34.15	0.0	3.71	0.0	-0.0209	0.1013	0.9946	0.0	0.4938	0.4272	0.0	-98.2	292.22	3040.9	0.0	899803.0	1.419651
121831359	32.19	-26.77	-34.96	0.0	3.61	0.0	-0.0366	0.1018	0.9941	0.0	-34.12	-24.3	-34.14	0.0	3.71	0.0	-0.0159	0.1022	0.9946	0.0	0.4907	0.4276	0.0	-84.59	299.2	3132.37	0.0	919794.0	1.439642
121851359	32.23	-26.78	-34.94	0.0	3.61	0.0	-0.0326	0.1001	0.9944	0.0	-34.11	-24.29	-34.15	0.0	3.71	0.0	-0.013	0.1018	0.9947	0.0	0.4886	0.4282	0.0	-77.4	312.54	3296.26	0.0	939794.0	1.459642
121871348	32.28	-26.8	-34.91	0.0	3.6	0.0	-0.0286	0.0995	0.9946	0.0	-34.11	-24.29	-34.16	0.0	3.72	0.0	-0.0086	0.1023	0.9947	0.0	0.486	0.4284	0.0	-60.98	300.92	3184.17	0.0	959783.0	1.479631
121891348	32.24	-26.8	-34.93	0.0	3.6	0.0	-0.0321	0.0982	0.9946	0.0	-34.12	-24.29	-34.16	0.0	3.71	0.0	-0.0118	0.102	0.9947	0.0	0.488	0.4296	0.0	-69.97	288.57	3087.25	0.0	979783.0	1.499631
121911339	32.16	-26.82	-34.91	0.0	3.61	0.0	-0.0424	0.0956	0.9945	0.0	-34.16	-24.32	-34.15	0.0	3.7	0.0	-0.0174	0.1001	0.9948	0.0	0.4929	0.434	0.0	-77.4	224.54	2507.23	0.0	999774.0	1.519622
121931339	32.15	-26.83	-34.92	0.0	3.6	0.0	-0.0447	0.0957	0.9944	0.0	-34.16	-24.33	-34.15	0.0	3.7	0.0	-0.0177	0.0995	0.9949	0.0	0.4937	0.435	0.0	-75.57	207.99	2344.64	0.0	1019774.0	1.539622
121951328	32.15	-26.83	-34.91	0.0	3.58	0.0	-0.0454	0.0956	0.9944	0.0	-34.17	-24.33	-34.15	0.0	3.69	0.0	-0.016	0.0992	0.9949	0.0	0.4934	0.4361	0.0	-68.77	189.23	2159.73	0.0	1039763.0	1.559611
121971328	32.17	-26.83	-34.9	0.0	3.57	0.0	-0.044	0.0953	0.9945	0.0	-34.18	-24.33	-34.16	0.0	3.69	0.0	-0.0143	0.0981	0.9951	0.0	0.4924	0.4368	0.0	-65.26	187.52	2157.54	0.0	1059763.0	1.579611
121991318	32.19	-26.83	-34.89	0.0	3.57	0.0	-0.0423	0.0946	0.9946	0.0	-34.18	-24.33	-34.16	0.0	3.69	0.0	-0.0129	0.0988	0.995	0.0	0.4915	0.4368	0.0	-61.78	187.41	2156.29	0.0	1079753.0	1.599601
122011319	32.2	-26.83	-34.89	0.0	3.56	0.0	-0.0418	0.0935	0.9947	0.0	-34.19	-24.33	-34.16	0.0	3.68	0.0	-0.0122	0.0999	0.9949	0.0	0.4911	0.4372	0.0	-58.25	179.62	2076.59	0.0	1099754.0	1.619602
122031308	32.21	-26.83	-34.89	0.0	3.54	0.0	-0.0419	0.0931	0.9948	0.0	-34.19	-24.33	-34.15	0.0	3.67	0.0	-0.012	0.1001	0.9949	0.0	0.4911	0.4375	0.0	-57.23	176.03	2041.77	0.0	1119743.0	1.639591
122051309	32.22	-26.83	-34.89	0.0	3.53	0.0	-0.0427	0.0936	0.9947	0.0	-34.19	-24.33	-34.14	0.0	3.66	0.0	-0.0119	0.1004	0.9949	0.0	0.4913	0.4374	0.0	-56.49	171.51	1986.93	0.0	1139744.0	1.659592
122071298	32.22	-26.82	-34.89	0.0	3.51	0.0	-0.0433	0.0942	0.9946	0.0	-34.19	-24.32	-34.13	0.0	3.65	0.0	-0.011	0.1009	0.9948	0.0	0.4913	0.4372	0.0	-54.07	165.01	1908.53	0.0	1159733.0	1.679581
122091299	32.23	-26.81	-34.89	0.0	3.49	0.0	-0.0439	0.0964	0.9944	0.0	-34.18	-24.32	-34.11	0.0	3.62	0.0	-0.0101	0.1014	0.9948	0.0	0.4912	0.436	0.0	-52.68	163.65	1868.03	0.0	1179734.0	1.699582
122111289	32.23	-26.8	-34.9	0.0	3.47	0.0	-0.0447	0.0975	0.9942	0.0	-34.18	-24.31	-34.1	0.0	3.61	0.0	-0.0099	0.1012	0.9948	0.0	0.4914	0.4358	0.0	-52.18	160.8	1830.99	0.0	1199724.0	1.719572
122131288	32.22	-26.8	-34.9	0.0	3.47	0.0	-0.0462	0.0978	0.9941	0.0	-34.18	-24.31	-34.09	0.0	3.6	0.0	-0.0093	0.102	0.9947	0.0	0.4917	0.436	0.0	-50.05	151.16	1724.63	0.0	1219723.0	1.739571
122151279	32.22	-26.8	-34.9	0.0	3.46	0.0	-0.0469	0.0973	0.9942	0.0	-34.18	-24.31	-34.08	0.0	3.59	0.0	-0.0094	0.1022	0.9947	0.0	0.492	0.4365	0.0	-49.72	147.26	1688.24	0.0	1239714.0	1.759562
122171279	32.21	-26.8	-34.9	0.0	3.44	0.0	-0.0476	0.0969	0.9941	0.0	-34.18	-24.32	-34.08	0.0	3.57	0.0	-0.0093	0.1025	0.9947	0.0	0.4922	0.4369	0.0	-49.09	142.75	1643.97	0.0	1259714.0	1.779562
122191268	32.21	-26.79	-34.9	0.0	3.43	0.0	-0.0487	0.0972	0.9941	0.0	-34.19	-24.32	-34.08	0.0	3.55	0.0	-0.0096	0.1018	0.9948	0.0	0.4926	0.4373	0.0	-49.58	140.23	1622.78	0.0	1279703.0	1.799551
122211269	32.21	-26.79	-34.91	0.0	3.41	0.0	-0.0498	0.0967	0.9941	0.0	-34.2	-24.31	-34.09	0.0	3.54	0.0	-0.0095	0.101	0.9948	0.0	0.4929	0.4385	0.0	-49.13	134.68	1577.53	0.0	1299704.0	1.819552
122231259	32.2	-26.79	-34.9	0.0	3.4	0.0	-0.0512	0.0963	0.994	0.0	-34.21	-24.31	-34.1	0.0	3.52	0.0	-0.0107	0.1007	0.9949	0.0	0.4937	0.439	0.0	-50.91	133.27	1569.07	0.0	1319694.0	1.839542
122251258	32.19	-26.79	-34.9	0.0	3.38	0.0	-0.0526	0.0951	0.9941	0.0	-34.23	-24.31	-34.11	0.0	3.51	0.0	-0.0119	0.0997	0.9949	0.0	0.4945	0.4403	0.0	-52.71	130.58	1559.5	0.0	1339693.0	1.859541
122271248	32.18	-26.79	-34.9	0.0	3.38	0.0	-0.0539	0.0936	0.9941	0.0	-34.24	-24.31	-34.12	0.0	3.5	0.0	-0.0129	0.0989	0.995	0.0	0.4952	0.4417	0.0	-54.07	127.24	1543.78	0.0	1359683.0	1.879531
122291249	32.17	-26.79	-34.9	0.0	3.37	0.0	-0.0555	0.0913	0.9943	0.0	-34.25	-24.31	-34.13	0.0	3.49	0.0	-0.0138	0.0989	0.995	0.0	0.496	0.4436	0.0	-54.18	120.06	1488.6	0.0	1379684.0	1.899532
122311239	32.17	-26.79	-34.89	0.0	3.36	0.0	-0.0565	0.0895	0.9944	0.0	-34.25	-24.32	-34.13	0.0	3.48	0.0	-0.0142	0.0983	0.9951	0.0	0.4964	0.4454	0.0	-53.86	114.66	1450.92	0.0	1399674.0	1.919522
122331238	32.16	-26.8	-34.89	0.0	3.36	0.0	-0.0572	0.0874	0.9945	0.0	-34.27	-24.32	-34.12	0.0	3.48	0.0	-0.0144	0.09	0.9958	0.0	0.4966	0.4506	0.0	-56.27	111.05	1498.82	0.0	1419673.0	1.939521
122351229	32.16	-26.8	-34.89	0.0	3.35	0.0	-0.0575	0.0858	0.9947	0.0	-34.28	-24.32	-34.12	0.0	3.49	0.0	-0.0149	0.0891	0.9959	0.0	0.4968	0.4519	0.0	-56.97	109.37	1501.35	0.0	1439664.0	1.959512
122371229	32.16	-26.8	-34.89	0.0	3.36	0.0	-0.0576	0.0851	0.9947	0.0	-34.28	-24.32	-34.12	0.0	3.49	0.0	-0.0155	0.0899	0.9958	0.0	0.497	0.4518	0.0	-57.78	110.09	1508.13	0.0	1459664.0	1.979512
122391218	32.16	-26.8	-34.89	0.0	3.36	0.0	-0.0577	0.0853	0.9947	0.0	-34.29	-24.32	-34.11	0.0	3.48	0.0	-0.0156	0.0907	0.9958	0.0	0.497	0.4513	0.0	-57.64	110.33	1502.31	0.0	1479653.0	1.999501
122411219	32.16	-26.79	-34.9	0.0	3.36	0.0	-0.0572	0.0858	0.9947	0.0	-34.29	-24.33	-34.1	0.0	3.48	0.0	-0.0163	0.0915	0.9957	0.0	0.4971	0.4502	0.0	-59.29	114.81	1541.1	0.0	1499654.0	2.019502
122431209	32.16	-26.79	-34.9	0.0	3.36	0.0	-0.0568	0.0857	0.9947	0.0	-34.28	-24.33	-34.09	0.0	3.48	0.0	-0.0156	0.0924	0.9956	0.0	0.4968	0.45	0.0	-57.67	113.57	1520.56	0.0	1519644.0	2.039492
122451208	32.16	-26.79	-34.91	0.0	3.36	0.0	-0.0564	0.0859	0.9947	0.0	-34.28	-24.33	-34.09	0.0	3.48	0.0	-0.0147	0.0928	0.9956	0.0	0.4964	0.4499	0.0	-55.8	111.82	1495.9	0.0	1539643.0	2.059491
122471198	32.17	-26.78	-34.91	0.0	3.36	0.0	-0.0562	0.086	0.9947	0.0	-34.28	-24.33	-34.09	0.0	3.48	0.0	-0.0136	0.0928	0.9956	0.0	0.496	0.45	0.0	-53.87	109.72	1470.98	0.0	1559633.0	2.079481
122491199	32.17	-26.78	-34.92	0.0	3.36	0.0	-0.0554	0.0863	0.9947	0.0	-34.28	-24.33	-34.09	0.0	3.49	0.0	-0.0118	0.0925	0.9956	0.0	0.4952	0.4504	0.0	-50.98	107.1	1442.39	0.0	1579634.0	2.099482
122511189	32.17	-26.78	-34.93	0.0	3.36	0.0	-0.0546	0.0865	0.9948	0.0	-34.28	-24.32	-34.09	0.0	3.49	0.0	-0.0104	0.0925	0.9957	0.0	0.4946	0.4503	0.0	-48.8	105.94	1427.22	0.0	1599624.0	2.119472
122531188	32.18	-26.77	-34.93	0.0	3.36	0.0	-0.0537	0.0868	0.9948	0.0	-34.27	-24.32	-34.09	0.0	3.49	0.0	-0.0095	0.0937	0.9956	0.0	0.494	0.4497	0.0	-47.14	105.95	1415.63	0.0	1619623.0	2.139471
122551178	32.18	-26.77	-34.94	0.0	3.36	0.0	-0.0532	0.0877	0.9947	0.0	-34.27	-24.32	-34.08	0.0	3.49	0.0	-0.0087	0.094	0.9955	0.0	0.4936	0.449	0.0	-46.06	106.69	1413.62	0.0	1639613.0	2.159461
122571178	32.19	-26.76	-34.95	0.0	3.36	0.0	-0.0525	0.088	0.9947	0.0	-34.27	-24.32	-34.08	0.0	3.49	0.0	-0.0077	0.094	0.9955	0.0	0.4931	0.4489	0.0	-44.69	106.38	1408.37	0.0	1659613.0	2.179461
122591168	32.19	-26.76	-34.95	0.0	3.37	0.0	-0.0518	0.088	0.9948	0.0	-34.27	-24.31	-34.07	0.0	3.49	0.0	-0.0069	0.0934	0.9956	0.0	0.4926	0.4492	0.0	-43.62	106.1	1410.25	0.0	1679603.0	2.199451
122611168	32.19	-26.76	-34.96	0.0	3.36	0.0	-0.0519	0.0881	0.9948	0.0	-34.27	-24.31	-34.08	0.0	3.48	0.0	-0.0053	0.0928	0.9957	0.0	0.4922	0.45	0.0	-41.32	101.57	1364.6	0.0	1699603.0	2.219451
122631159	32.19	-26.75	-34.96	0.0	3.36	0.0	-0.0521	0.0885	0.9947	0.0	-34.27	-24.31	-34.08	0.0	3.48	0.0	-0.0051	0.0922	0.9957	0.0	0.4922	0.4501	0.0	-41.14	101.07	1360.35	0.0	1719594.0	2.239442
122651158	32.19	-26.75	-34.96	0.0	3.36	0.0	-0.0524	0.0888	0.9947	0.0	-34.27	-24.3	-34.08	0.0	3.47	0.0	-0.0054	0.0917	0.9958	0.0	0.4924	0.4502	0.0	-41.72	101.4	1365.19	0.0	1739593.0	2.259441
122671148	32.19	-26.75	-34.96	0.0	3.36	0.0	-0.0527	0.0895	0.9946	0.0	-34.27	-24.3	-34.08	0.0	3.47	0.0	-0.0062	0.0919	0.9958	0.0	0.4927	0.4495	0.0	-43.0	103.55	1381.59	0.0	1759583.0	2.279431
122691149	32.19	-26.74	-34.96	0.0	3.36	0.0	-0.0533	0.0903	0.9945	0.0	-34.28	-24.3	-34.07	0.0	3.46	0.0	-0.0073	0.0915	0.9958	0.0	0.4933	0.4491	0.0	-44.71	105.33	1398.0	0.0	1779584.0	2.299432
122711138	32.18	-26.74	-34.96	0.0	3.35	0.0	-0.0546	0.0911	0.9943	0.0	-34.3	-24.29	-34.11	0.0	3.47	0.0	-0.0116	0.0914	0.9957	0.0	0.4949	0.4476	0.0	-52.22	115.55	1503.01	0.0	1799573.0	2.319421
122731139	32.18	-26.74	-34.95	0.0	3.35	0.0	-0.0558	0.0927	0.9941	0.0	-34.31	-24.28	-34.13	0.0	3.47	0.0	-0.0137	0.0917	0.9957	0.0	0.496	0.4463	0.0	-55.9	119.9	1534.88	0.0	1819574.0	2.339422
122751129	32.17	-26.73	-34.95	0.0	3.35	0.0	-0.0573	0.0935	0.994	0.0	-34.32	-24.27	-34.14	0.0	3.47	0.0	-0.0151	0.0925	0.9956	0.0	0.4969	0.4455	0.0	-57.99	120.67	1529.09	0.0	1839564.0	2.359412
122771129	32.17	-26.73	-34.95	0.0	3.34	0.0	-0.0586	0.0947	0.9938	0.0	-34.33	-24.27	-34.15	0.0	3.46	0.0	-0.0159	0.0934	0.9955	0.0	0.4976	0.4445	0.0	-59.04	120.72	1511.27	0.0	1859564.0	2.379412
122791119	32.16	-26.72	-34.94	0.0	3.34	0.0	-0.0597	0.0962	0.9936	0.0	-34.33	-24.27	-34.14	0.0	3.45	0.0	-0.0163	0.0939	0.9955	0.0	0.4981	0.4438	0.0	-59.08	119.4	1481.9	0.0	1879554.0	2.399402
122811118	32.15	-26.72	-34.94	0.0	3.34	0.0	-0.0606	0.0972	0.9934	0.0	-34.33	-24.27	-34.13	0.0	3.45	0.0	-0.0176	0.0945	0.9954	0.0	0.4987	0.4428	0.0	-61.27	122.03	1496.43	0.0	1899553.0	2.419401
122831109	32.14	-26.71	-34.93	0.0	3.34	0.0	-0.0612	0.098	0.9933	0.0	-34.35	-24.27	-34.13	0.0	3.44	0.0	-0.0198	0.097	0.9951	0.0	0.4996	0.4404	0.0	-65.92	130.43	1555.57	0.0	1919544.0	2.439392
122851108	32.13	-26.71	-34.93	0.0	3.34	0.0	-0.0622	0.0994	0.9931	0.0	-34.37	-24.27	-34.14	0.0	3.44	0.0	-0.0215	0.0991	0.9948	0.0	0.5005	0.4383	0.0	-69.29	136.15	1584.3	0.0	1939543.0	2.459391
122871099	32.13	-26.7	-34.93	0.0	3.34	0.0	-0.0634	0.1002	0.9929	0.0	-34.38	-24.26	-34.15	0.0	3.45	0.0	-0.0239	0.1007	0.9946	0.0	0.5016	0.4366	0.0	-74.49	143.14	1634.0	0.0	1959534.0	2.479382
122891098	32.12	-26.7	-34.93	0.0	3.34	0.0	-0.0649	0.1016	0.9927	0.0	-34.39	-24.25	-34.17	0.0	3.45	0.0	-0.0274	0.103	0.9943	0.0	0.5031	0.4338	0.0	-82.79	155.44	1722.4	0.0	1979533.0	2.499381
122911088	32.11	-26.69	-34.93	0.0	3.34	0.0	-0.0659	0.1043	0.9924	0.0	-34.4	-24.24	-34.19	0.0	3.46	0.0	-0.0282	0.1034	0.9942	0.0	0.5037	0.4322	0.0	-83.86	157.13	1711.31	0.0	1999523.0	2.519371
122931088	32.1	-26.67	-34.93	0.0	3.35	0.0	-0.0681	0.1081	0.9918	0.0	-34.4	-24.23	-34.21	0.0	3.46	0.0	-0.0292	0.1043	0.9941	0.0	0.5048	0.4302	0.0	-83.54	154.24	1645.55	0.0	2019523.0	2.539371
122951079	32.09	-26.66	-34.92	0.0	3.35	0.0	-0.0694	0.1115	0.9913	0.0	-34.41	-24.21	-34.23	0.0	3.46	0.0	-0.03	0.1054	0.994	0.0	0.5055	0.4281	0.0	-83.12	153.37	1601.72	0.0	2039514.0	2.559362
122971079	32.09	-26.65	-34.92	0.0	3.36	0.0	-0.0702	0.1134	0.9911	0.0	-34.42	-24.2	-34.24	0.0	3.47	0.0	-0.0308	0.1068	0.9938	0.0	0.506	0.4264	0.0	-84.23	155.62	1597.63	0.0	2059514.0	2.579362
122991069	32.09	-26.65	-34.92	0.0	3.36	0.0	-0.0699	0.1149	0.9909	0.0	-34.42	-24.18	-34.26	0.0	3.47	0.0	-0.0315	0.1089	0.9936	0.0	0.5062	0.424	0.0	-86.73	163.35	1639.13	0.0	2079504.0	2.599352
123011068	32.09	-26.64	-34.91	0.0	3.36	0.0	-0.0698	0.1162	0.9908	0.0	-34.43	-24.17	-34.28	0.0	3.47	0.0	-0.032	0.1115	0.9932	0.0	0.5063	0.4215	0.0	-89.39	171.79	1683.92	0.0	2099503.0	2.619351
123031059	32.09	-26.63	-34.91	0.0	3.35	0.0	-0.07	0.1174	0.9906	0.0	-34.43	-24.15	-34.3	0.0	3.47	0.0	-0.0325	0.1138	0.993	0.0	0.5066	0.4194	0.0	-91.21	177.61	1707.04	0.0	2119494.0	2.639342
123051059	32.09	-26.63	-34.92	0.0	3.35	0.0	-0.0699	0.1186	0.9905	0.0	-34.44	-24.14	-34.31	0.0	3.47	0.0	-0.0329	0.1155	0.9928	0.0	0.5067	0.4176	0.0	-92.77	183.26	1732.87	0.0	2139494.0	2.659342
123071049	32.1	-26.62	-34.91	0.0	3.35	0.0	-0.0694	0.1206	0.9903	0.0	-34.44	-24.13	-34.33	0.0	3.47	0.0	-0.0324	0.1171	0.9926	0.0	0.5064	0.4157	0.0	-91.75	185.92	1728.33	0.0	2159484.0	2.679332
123091048	32.1	-26.62	-34.91	0.0	3.35	0.0	-0.0695	0.1223	0.9901	0.0	-34.44	-24.11	-34.33	0.0	3.47	0.0	-0.0312	0.1183	0.9925	0.0	0.5061	0.4145	0.0	-87.83	181.53	1670.37	0.0	2179483.0	2.699331
123111038	32.11	-26.61	-34.9	0.0	3.34	0.0	-0.0694	0.1233	0.9899	0.0	-34.43	-24.11	-34.34	0.0	3.46	0.0	-0.0299	0.1191	0.9924	0.0	0.5058	0.4139	0.0	-83.94	176.45	1615.79	0.0	2199473.0	2.719321
123131039	32.11	-26.61	-34.9	0.0	3.33	0.0	-0.0685	0.1235	0.99	0.0	-34.43	-24.11	-34.33	0.0	3.46	0.0	-0.0285	0.1199	0.9924	0.0	0.5051	0.4135	0.0	-81.11	175.24	1599.19	0.0	2219474.0	2.739322
123151030	32.12	-26.61	-34.9	0.0	3.33	0.0	-0.0676	0.1235	0.99	0.0	-34.43	-24.11	-34.33	0.0	3.45	0.0	-0.0277	0.1203	0.9924	0.0	0.5045	0.4132	0.0	-80.2	176.63	1608.25	0.0	2239465.0	2.759313
123171028	32.12	-26.61	-34.9	0.0	3.32	0.0	-0.0668	0.1239	0.9901	0.0	-34.42	-24.11	-34.33	0.0	3.44	0.0	-0.0268	0.1198	0.9924	0.0	0.504	0.4132	0.0	-78.28	175.47	1598.99	0.0	2259463.0	2.779311
123191019	32.13	-26.61	-34.9	0.0	3.32	0.0	-0.0666	0.1235	0.9901	0.0	-34.41	-24.11	-34.32	0.0	3.43	0.0	-0.0255	0.1193	0.9925	0.0	0.5036	0.4141	0.0	-75.06	169.43	1555.43	0.0	2279454.0	2.799302
123211019	32.13	-26.61	-34.9	0.0	3.32	0.0	-0.066	0.1234	0.9902	0.0	-34.41	-24.11	-34.32	0.0	3.43	0.0	-0.0245	0.1185	0.9927	0.0	0.5031	0.4148	0.0	-72.7	165.78	1532.02	0.0	2299454.0	2.819302
